family,depth,leaves,seed,strategy,decoy_degree,root_states,root_inputs,root_outputs,primitive_state_sum,primitive_state_max,primitive_input_max,cartesian_log2_states,exact_root,all_certificates,success,final_regions,final_states,final_inputs,final_outputs,wall_seconds,generations,merges,candidate_evaluations,oversized_candidates,all_transition_evaluations,selected_transition_evaluations,peak_candidate_raw_states,peak_selected_raw_states,peak_quotient_states,peak_description_bits,selected_total_gain_bits,recovered_oracle_clusters,oracle_cluster_count,cluster_recall,failure
parity,5,32,1,morph_batch,4,2,1,1,224,64,6,63.0,True,True,True,1,2,1,1,0.17430101199988712,7,31,47,0,37760,7936,128,64,64,58112,62.0,31,31,1.0,
parity,5,32,1,structural,4,2,1,1,224,64,6,63.0,False,False,False,12,-1,-1,-1,0.7997345369999493,20,20,21,1,52768,52768,128,128,64,58112,26.0,2,31,0.06451612903225806,all available merges exceeded the resource budget
parity,5,32,1,smallest,4,2,1,1,224,64,6,63.0,False,False,False,8,-1,-1,-1,1.481466896000029,24,24,25,1,248048,248048,256,256,256,526336,14.0,1,31,0.03225806451612903,all available merges exceeded the resource budget
parity,5,32,1,random,4,2,1,1,224,64,6,63.0,False,False,False,24,-1,-1,-1,1.5872524920000615,8,8,9,1,268032,268032,512,512,256,1183744,2.0,0,31,0.0,all available merges exceeded the resource budget
